Jour;Catégorie client;Puissance moyenne journalière (W)
2021-08-28;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);1669917336.0
2021-08-28;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);2724134.0
2021-08-28;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);69313502.0
2021-08-28;Puissance moyenne journalière de la production totale (W);6969165265.0
2021-09-09;Puissance moyenne journalière de la production télérelevée totale (W);3846197814.0
2021-09-09;Puissance moyenne journalière de la production autres totale (W);968063828.0
2021-09-13;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);2721630222.0
2021-09-30;Puissance moyenne journalière de la consommation télérelevée HTA (W);13172589309.0
2021-09-30;Puissance moyenne journalière de la production autres totale (W);982995125.0
2021-09-30;Puissance moyenne journalière de la production hydraulique profilée (W);1860603.0
2021-10-12;Puissance moyenne journalière de la production télérelevée totale (W);4584693720.0
2021-10-16;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);4123904673.0
2021-11-07;Puissance moyenne journalière de la consommation totale HTA (W);9314285603.0
2021-11-07;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);1774973082.0
2021-11-07;Puissance moyenne journalière de la consommation profilée HTA (W);265238831.0
2021-11-07;Puissance moyenne journalière de la production totale (W);7290528681.0
2021-11-07;Puissance moyenne journalière de la production hydraulique profilée (W);3160582.0
2021-11-16;Puissance moyenne journalière de la production télérelevée totale (W);3976471595.0
2021-11-29;Puissance moyenne journalière de la production totale (W);6475864539.0
2021-11-29;Puissance moyenne journalière de la production télérelevée totale (W);6287590925.0
2021-11-29;Puissance moyenne journalière de la production hydraulique profilée (W);3696448.0
2021-12-06;Puissance moyenne journalière de la production autres profilée (W);2144804.0
2021-12-25;Puissance moyenne journalière de la consommation totale HTA (W);8298583913.0
2021-12-25;Puissance moyenne journalière de la consommation télérelevée HTA (W);8029780292.0
2021-12-25;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);6676827.0
2022-01-08;Puissance moyenne journalière de la production autres totale (W);1570412136.0
2022-01-18;Puissance moyenne journalière de la consommation totale (W);57522447648.0
2022-01-18;Puissance moyenne journalière de la consommation totale HTA (W);15002758080.0
2022-01-18;Puissance moyenne journalière de la consommation télérelevée HTA (W);14632791829.0
2022-01-18;Puissance moyenne journalière de la consommation profilée HTA (W);369966251.0
2022-01-18;Puissance moyenne journalière de la production profilée totale (W);240792713.0
2022-02-23;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);199160990.0
2022-02-23;Puissance moyenne journalière de la production cogénération profilée (W);332123.0
2022-03-05;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);219172886.0
2022-03-05;Puissance moyenne journalière de la production télérelevée totale (W);6694386122.0
2022-03-12;Puissance moyenne journalière de la consommation télérelevée HTA (W);10030936348.0
2022-03-12;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);2907200158.0
2022-03-18;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);19912328107.0
2022-03-18;Puissance moyenne journalière de la production profilée totale (W);432635311.0
2022-03-26;Puissance moyenne journalière de la consommation télérelevée HTA (W);9617322969.0
2022-03-26;Puissance moyenne journalière de la consommation profilée HTA (W);228702715.0
2022-03-31;Puissance moyenne journalière de la consommation télérelevée HTA (W);13561622772.0
2022-04-03;Puissance moyenne journalière de la production télérelevée totale (W);5751418259.0
2022-04-04;Puissance moyenne journalière de la consommation totale HTA (W);13664344634.0
2022-04-04;Puissance moyenne journalière de la consommation télérelevée HTA (W);13355278636.0
2022-04-04;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);3687545161.0
2022-04-10;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);194781706.0
2022-04-10;Puissance moyenne journalière de la consommation profilée HTA (W);242879575.0
2022-04-10;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);19962244264.0
2022-04-10;Puissance moyenne journalière de la production autres totale (W);1451302080.0
2022-04-10;Puissance moyenne journalière de la production hydraulique profilée (W);7186747.0
2022-05-01;Puissance moyenne journalière de la production profilée totale (W);924202926.0
2022-05-08;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);2740773.0
2022-05-08;Puissance moyenne journalière de la consommation profilée HTA (W);229329080.0
2022-05-08;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3127359723.0
2022-05-08;Puissance moyenne journalière de la production cogénération profilée (W);27295.0
2022-05-21;Puissance moyenne journalière de la consommation totale HTA (W);10105339928.0
2022-05-21;Puissance moyenne journalière de la production totale (W);5679356911.0
2022-05-21;Puissance moyenne journalière de la production profilée totale (W);977764576.0
2022-05-22;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);2531193.0
2022-06-05;Puissance moyenne journalière de la consommation totale (W);26644511953.0
2022-06-05;Puissance moyenne journalière de la consommation télérelevée HTA (W);8632783460.0
2022-06-05;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);104660535.0
2022-06-05;Puissance moyenne journalière de la consommation profilée HTA (W);211805759.0
2022-06-05;Puissance moyenne journalière de la production cogénération profilée (W);33022.0
2022-06-14;Puissance moyenne journalière de la production cogénération profilée (W);21871.0
2022-06-18;Puissance moyenne journalière de la production profilée totale (W);1000093081.0
2022-06-20;Puissance moyenne journalière de la consommation totale (W);33853199712.0
2022-06-24;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);97988087.0
2022-06-24;Puissance moyenne journalière de la production cogénération profilée (W);24429.0
2022-06-29;Puissance moyenne journalière de la consommation télérelevée HTA (W);13469181782.0
2022-06-29;Puissance moyenne journalière de la production cogénération profilée (W);33546.0
2022-07-01;Puissance moyenne journalière de la consommation totale HTA (W);12978758604.0
2022-07-01;Puissance moyenne journalière de la production télérelevée totale (W);5084921636.0
2022-07-03;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);11193792415.0
2022-07-03;Puissance moyenne journalière de la production télérelevée totale (W);4742482723.0
2022-07-03;Puissance moyenne journalière de la production cogénération profilée (W);33550.0
2022-07-17;Puissance moyenne journalière de la consommation totale HTA (W);9710266901.0
2022-07-17;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);2533375.0
2022-07-17;Puissance moyenne journalière de la production cogénération profilée (W);13343.0
2022-07-22;Puissance moyenne journalière de la production hydraulique profilée (W);1094673.0
2022-07-26;Puissance moyenne journalière de la consommation totale HTA (W);13638798598.0
2022-07-26;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3930311027.0
2022-08-30;Puissance moyenne journalière de la consommation profilée HTA (W);265192821.0
2022-08-30;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);2698674418.0
2022-08-31;Puissance moyenne journalière de la production cogénération profilée (W);10817.0
2022-09-07;Puissance moyenne journalière de la consommation totale (W);33004735026.0
2022-09-07;Puissance moyenne journalière de la consommation totale HTA (W);13661601758.0
2022-09-07;Puissance moyenne journalière de la production profilée totale (W);501031269.0
2022-09-07;Puissance moyenne journalière de la production hydraulique profilée (W);1239026.0
2022-09-09;Puissance moyenne journalière de la consommation totale HTA (W);13008251732.0
2022-09-09;Puissance moyenne journalière de la consommation télérelevée HTA (W);12760604690.0
2022-09-09;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);10348012805.0
2022-09-10;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);1694913027.0
2022-09-10;Puissance moyenne journalière de la production télérelevée totale (W);5967834398.0
2022-09-20;Puissance moyenne journalière de la production totale (W);5370855538.0
2022-09-20;Puissance moyenne journalière de la production cogénération profilée (W);17854.0
2022-09-22;Puissance moyenne journalière de la consommation totale (W);32767360209.0
2022-09-22;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);109495015.0
2022-09-22;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3822404982.0
2022-09-22;Puissance moyenne journalière de la production totale (W);4603050397.0
2022-09-22;Puissance moyenne journalière de la production profilée totale (W);839315002.0
2022-09-25;Puissance moyenne journalière de la production cogénération profilée (W);17866.0
2022-09-26;Puissance moyenne journalière de la consommation télérelevée HTA (W);12258116907.0
2022-09-26;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);2613940365.0
2022-09-26;Puissance moyenne journalière de la production totale (W);9073075724.0
2022-09-26;Puissance moyenne journalière de la production profilée totale (W);460373593.0
2022-09-26;Puissance moyenne journalière de la production cogénération totale (W);165555518.0
